sample_id,iteration,seed,Total share infected,Peak share infected
77,0,280290851820269949952632668911371976651,0.7611111111111111,0.2
77,1,294466320512147873734448340615590642073,0.7111111111111111,0.15555555555555556
77,2,110284968014606780693718156740008515112,0.5833333333333334,0.15
77,3,10591225774466098151826147828508557569,0.8388888888888889,0.18888888888888888
77,4,263287567318990348163302718166701353461,0.6,0.15
77,5,276707743514188879573139947712404031735,0.7833333333333333,0.1388888888888889
77,6,267333294228979729102665002381663824923,0.7111111111111111,0.14444444444444443
77,7,233862813530262256555645938733276634428,0.9,0.15555555555555556
77,8,11409005177030559665691449062222559023,0.75,0.18888888888888888
77,9,331981259787013740329639048333294803314,0.8388888888888889,0.16111111111111112
78,0,25678867461133922877897463992135154697,0.8859857482185273,0.19002375296912113
78,1,329617614791987950739762339812626307420,0.9299287410926366,0.20665083135391923
78,2,65663982212900238401781209126346235744,0.8574821852731591,0.19833729216152018
78,3,281603081239913074960676982120151214034,0.8847980997624703,0.18883610451306412
78,4,243382443370435862927070896784483520602,0.9038004750593824,0.2007125890736342
78,5,270955163099606326540554250574902853118,0.8931116389548693,0.21852731591448932
78,6,79284717266321177838365936638334080119,0.83729216152019,0.19477434679334918
78,7,111126143857474725060893510752888564035,0.8883610451306413,0.20190023752969122
78,8,306689264272486720452488032413763860854,0.831353919239905,0.19239904988123516
78,9,115494279252656605970642927286643987053,0.9038004750593824,0.17933491686460806
79,0,102122728570858949693528534827875304524,0.8351822503961965,0.18858954041204437
79,1,143153424862594140519226835917693908104,0.8779714738510301,0.2218700475435816
79,2,106550725543934089231377100304420238472,0.8367670364500792,0.19175911251980982
79,3,289134637769698990532336086094335229199,0.8351822503961965,0.18858954041204437
79,4,237416074592074420675315701812222948478,0.8811410459587956,0.21394611727416799
79,5,118308129780925609260357787308590663354,0.8621236133122029,0.22503961965134706
79,6,109261619690252679550023500668097519135,0.8954041204437401,0.2091917591125198
79,7,255072673254838207376620142063736364948,0.8399366085578447,0.21394611727416799
79,8,38075800196268803806303016532916271825,0.9080824088748018,0.21394611727416799
79,9,131382257674532824193298778157639093909,0.8621236133122029,0.22345483359746435
80,0,150388726301767379733515129188056263128,0.334916864608076,0.11520190023752969
80,1,190228682955488494028527431332255655944,0.3087885985748218,0.12707838479809977
80,2,29784814753975667571201875633513514616,0.3159144893111639,0.10570071258907364
80,3,3509391763554179641245248811546414424,0.30997624703087884,0.11757719714964371
80,4,298045205614573110896488987208619284607,0.26128266033254155,0.1187648456057007
80,5,27071237356137554607952518225525819676,0.2838479809976247,0.11757719714964371
80,6,84781491115335413606521965689594994232,0.29334916864608074,0.12232779097387174
80,7,322709587148835454116571099938066041199,0.2992874109263658,0.11045130641330166
80,8,6820553028446844188364151129392691682,0.332541567695962,0.12232779097387174
80,9,126743959009914370135284012717310660861,0.27197149643705465,0.11045130641330166
81,0,158148353349636303344464502305600557766,0.8942992874109263,0.30522565320665085
81,1,183451117247826736239933080974565563204,0.9263657957244655,0.2826603325415677
81,2,144899160412791877913201151000234755373,0.9548693586698337,0.27078384798099764
81,3,60614040788498515080908774184635769108,0.8812351543942993,0.27909738717339666
81,4,212044172851275350581607732631969507014,0.9311163895486936,0.29453681710213775
81,5,52426051226860980948538437171564322169,0.9536817102137767,0.2648456057007126
81,6,42073910889707231724630820373645733984,0.9382422802850356,0.27672209026128264
81,7,203289743581861399128122326187978609492,0.8610451306413301,0.2672209026128266
81,8,331747728792146968199093577242043473824,0.9382422802850356,0.28859857482185275
81,9,157605648339404138095824021349558151634,0.9572446555819477,0.2814726840855107
82,0,123344150281818466108228578454467809150,0.8693586698337292,0.23515439429928742
82,1,96076128477942844530726199783672689040,0.8646080760095012,0.2173396674584323
82,2,185970925153870205277964358462657691167,0.9311163895486936,0.23634204275534443
82,3,160801173778358060258140988095456328924,0.8729216152019003,0.22684085510688837
82,4,159076980425363843453059147410033074460,0.8907363420427553,0.22684085510688837
82,5,236463584232086475076939778590648023342,0.8681710213776722,0.22684085510688837
82,6,287907464181231684463358676839312085412,0.8847980997624703,0.22921615201900236
82,7,210049266558736804502463247533014333828,0.9489311163895487,0.22802850356294538
82,8,247721433687953012121478444078754287892,0.9156769596199525,0.23515439429928742
82,9,2675642504488246778989470982220698254,0.9038004750593824,0.23515439429928742
83,0,197077262528194276327475676422124181678,0.5134706814580031,0.18858954041204437
83,1,107576516403527967799592532688711544034,0.4849445324881141,0.1664025356576862
83,2,63327514883347078540080983268582108692,0.4215530903328051,0.15530903328050713
83,3,328084428137475309726777817004950102822,0.48019017432646594,0.15530903328050713
83,4,251297263798770257011200875503880292872,0.4675118858954041,0.16164817749603805
83,5,31576020844550693617129910067639530771,0.43898573692551507,0.1664025356576862
83,6,54482256212812151996460527973096007835,0.5134706814580031,0.18541996830427893
83,7,326715769945389475385952559361700317539,0.48177496038034867,0.17115689381933438
83,8,141659142594105796265389365367484930909,0.42789223454833597,0.1537242472266244
83,9,260292917355760669163027259541120872890,0.47385103011093505,0.15530903328050713
84,0,128756734812210980416821016038153012552,0.22690437601296595,0.10048622366288493
84,1,134006082689555017725029427746891093186,0.25283630470016205,0.10372771474878444
84,2,45315505597182340453100324263468902727,0.22204213938411668,0.09886547811993517
84,3,59388861840996695935377432090467447330,0.26904376012965964,0.12317666126418152
84,4,105215342543444129202601863485496873053,0.2706645056726094,0.10210696920583469
84,5,160733750085732408727936275748029682974,0.27228525121555913,0.09886547811993517
84,6,226403239134618096190436002717124368162,0.23176661264181522,0.11507293354943274
84,7,209895519213179688459965748897553842054,0.23500810372771475,0.09886547811993517
84,8,322569448263451995591331855186197639379,0.18314424635332252,0.09886547811993517
84,9,225741833020379200510277014059883512630,0.2625607779578606,0.1085899513776337
85,0,117560455802494051836326622800888840791,0.26635514018691586,0.09929906542056074
85,1,324235719211037858424927455705944567198,0.27920560747663553,0.11799065420560748
85,2,124849765067328493970613592510256340491,0.24182242990654207,0.09929906542056074
85,3,39851984523257117608748066622859219279,0.23948598130841123,0.11214953271028037
85,4,193392985818732611577882494555377747635,0.30957943925233644,0.10630841121495327
85,5,124989718703382966408848360011741750890,0.2336448598130841,0.10397196261682243
85,6,3137604025738595775399138292444199583,0.22313084112149534,0.09929906542056074
85,7,254847709229906887242344284795162180761,0.2616822429906542,0.09929906542056074
85,8,40676383308913219222000116616892851400,0.2546728971962617,0.09929906542056074
85,9,267690934300779994442122077750909460940,0.21845794392523366,0.09929906542056074
86,0,34332545682766061406657695385517952022,0.2366288492706645,0.1053484602917342
86,1,247223809244722660509602835663406295149,0.23176661264181522,0.10372771474878444
86,2,265118462556109667480201083521838214573,0.20745542949756887,0.09886547811993517
86,3,172005444329971760433719318413708788414,0.20745542949756887,0.09886547811993517
86,4,157443523609444272052105690733278920860,0.2252836304700162,0.09886547811993517
86,5,4647461989821078587167865685580302512,0.24311183144246354,0.09886547811993517
86,6,253722081128520543586197060983861362726,0.19286871961102106,0.09886547811993517
86,7,330287274504333619820599629959218007059,0.1620745542949757,0.09886547811993517
86,8,330062105330483058711843336720222046225,0.18638573743922204,0.09886547811993517
86,9,117506015824031891281249327028498221406,0.2025931928687196,0.09886547811993517
87,0,94868908399252519594442544114214768369,0.20745542949756887,0.09886547811993517
87,1,135377878769170833194968920102451180919,0.17504051863857376,0.09886547811993517
87,2,95415359068317414622134180635720836789,0.2025931928687196,0.09886547811993517
87,3,189227698175893237464718235872665580362,0.18962722852512157,0.09886547811993517
87,4,172716130174387731459932373078003686789,0.15559157212317667,0.09886547811993517
87,5,280059683578866489314282253677824077074,0.1847649918962723,0.09886547811993517
87,6,26418343109930310328261447020524604095,0.18962722852512157,0.09886547811993517
87,7,143567773024784570743517962938097780282,0.19286871961102106,0.09886547811993517
87,8,78152142326053320200194287231249532131,0.20583468395461912,0.09886547811993517
87,9,300438225671400955147636823805543369582,0.16369529983792544,0.09886547811993517
88,0,18657758740141898360413453267419588415,0.24959481361426256,0.10372771474878444
88,1,92942163100331223837778972336503813876,0.23987034035656402,0.09886547811993517
88,2,320030809077746410409131183860633607381,0.22690437601296595,0.09886547811993517
88,3,124903645579504113301645660080090271899,0.22366288492706646,0.09886547811993517
88,4,84230302559397209245570744204439088341,0.22042139384116693,0.11021069692058347
88,5,323496693400925432219206952839335668683,0.2625607779578606,0.11831442463533225
88,6,131011222465620670555646264153735160227,0.22366288492706646,0.09886547811993517
88,7,186805579716240185976920177108761470673,0.29497568881685576,0.11021069692058347
88,8,245717563991658237391971882507529770075,0.3014586709886548,0.1166936790923825
88,9,251762418605055170980668916823697124528,0.2366288492706645,0.09886547811993517
89,0,180626109166551018690819600520814707375,0.1705607476635514,0.09929906542056074
89,1,334435948227071063485213189546867542744,0.1764018691588785,0.09929906542056074
89,2,265148811124416131244735162332450232678,0.19042056074766356,0.09929906542056074
89,3,292820350229796671428838013175502888404,0.205607476635514,0.09929906542056074
89,4,71099874188688795084487194367502779505,0.17523364485981308,0.09929906542056074
89,5,329473846410771598805596971311674258004,0.1647196261682243,0.09929906542056074
89,6,139916448289702470974163188650338246465,0.2044392523364486,0.09929906542056074
89,7,186511706603608660948652639109296588463,0.21728971962616822,0.09929906542056074
89,8,79837401545394938877995732014832664611,0.17757009345794392,0.09929906542056074
89,9,174799508784821700698193668100428183573,0.19042056074766356,0.09929906542056074
90,0,89460096370292450798538961726196501851,0.536144578313253,0.1144578313253012
90,1,161356744743024921019348969369795811656,0.3855421686746988,0.10843373493975904
90,2,274553600319442668559396576565921584162,0.6024096385542169,0.13855421686746988
90,3,339698884812220562597505846420211065631,0.5240963855421686,0.12650602409638553
90,4,141731084751460378178187929503306572428,0.4939759036144578,0.13855421686746988
90,5,100594491999088694424643636385367574743,0.5180722891566265,0.12650602409638553
90,6,43067212480128043614088996417868594996,0.4457831325301205,0.12048192771084337
90,7,340145143764680147921579676013257735476,0.608433734939759,0.15060240963855423
90,8,280797867150946139962850609026896399078,0.4819277108433735,0.1144578313253012
90,9,247639920138551794452370731392066424228,0.4879518072289157,0.12650602409638553
91,0,283583040219229989619187965304272196190,0.45320197044334976,0.11822660098522167
91,1,318950319190857322628319312560434097725,0.46798029556650245,0.12807881773399016
91,2,175347751655294494054760791110207944737,0.4852216748768473,0.11576354679802955
91,3,75088316589432033689947678645864638087,0.5763546798029556,0.1354679802955665
91,4,312860461897718980160474485792304136957,0.4802955665024631,0.1354679802955665
91,5,202725771530021982500294609345576972523,0.4605911330049261,0.12315270935960591
91,6,228703035211971370563412229566582555541,0.5295566502463054,0.15024630541871922
91,7,130346287293627328533100732957090620218,0.4458128078817734,0.12807881773399016
91,8,114999123334563044112182781116635998295,0.5344827586206896,0.14532019704433496
91,9,104732286755536023603033209014002228694,0.5344827586206896,0.1330049261083744
92,0,307063679295953014931709465178594900380,0.5421686746987951,0.10240963855421686
92,1,101752352027040865789433114833911181340,0.3795180722891566,0.10240963855421686
92,2,338836880771598789288916704380291956016,0.4457831325301205,0.12650602409638553
92,3,105805065782463373534342210394577283636,0.4939759036144578,0.13855421686746988
92,4,110079682218956088757269778959054525765,0.4759036144578313,0.12048192771084337
92,5,125069722163957614287907447364416040719,0.4879518072289157,0.13253012048192772
92,6,206442326891786723002371572889134567401,0.42168674698795183,0.10843373493975904
92,7,177837506294016816010751500273832996136,0.4879518072289157,0.1144578313253012
92,8,194014521331393456334132278419059936204,0.4457831325301205,0.13253012048192772
92,9,136794266976546287477698837975578772817,0.39759036144578314,0.0963855421686747
93,0,264427164720069209764050757201944183366,0.5903614457831325,0.23493975903614459
93,1,184589502287979425926433774046352897681,0.9156626506024096,0.43373493975903615
93,2,205313691239495690992977456848300951532,0.9397590361445783,0.4759036144578313
93,3,138249023047173608145755736912501446870,0.8373493975903614,0.35542168674698793
93,4,232923886157146257755115760302346649380,0.9337349397590361,0.4036144578313253
93,5,88388384694352106156334615317220294616,0.9337349397590361,0.4457831325301205
93,6,306284952678169098808089178407433208368,0.9397590361445783,0.42168674698795183
93,7,249570242266745987313044764238576879070,0.9156626506024096,0.4939759036144578
93,8,42306349260526130537962373619870120465,0.7951807228915663,0.3493975903614458
93,9,225592909523806110479421020273515062627,0.8192771084337349,0.42168674698795183
94,0,186778269365101811672462778548394622706,0.5783132530120482,0.14457831325301204
94,1,256894930218781386473402507941674678822,0.3795180722891566,0.12650602409638553
94,2,133440970696194593123760816793223071985,0.3614457831325301,0.12650602409638553
94,3,5479282209693245987194038141711409394,0.5542168674698795,0.12048192771084337
94,4,283268239745948829959248899293813776396,0.3614457831325301,0.10240963855421686
94,5,184559556322000823494578098451446254098,0.3132530120481928,0.12650602409638553
94,6,185087231575934812928098526233013116069,0.5301204819277109,0.1144578313253012
94,7,312230492497789219636878248713123111394,0.5903614457831325,0.13253012048192772
94,8,149022318961039425466824567744948178817,0.5963855421686747,0.15060240963855423
94,9,23958592745790022477505547833633289488,0.5662650602409639,0.14457831325301204
95,0,45098753522434714307672769236500808647,0.854679802955665,0.39408866995073893
95,1,10160800292272273928606931263873768435,0.9187192118226601,0.46551724137931033
95,2,306588602885917465172075644435353023432,0.9064039408866995,0.5098522167487685
95,3,60814565297529664496431109838978977445,0.8349753694581281,0.3694581280788177
95,4,144488236944327410023945998059568606962,0.8571428571428571,0.39901477832512317
95,5,259364312216516946386782678715924240542,0.8251231527093597,0.37192118226600984
95,6,6491749959610477542623023033498024842,0.8990147783251231,0.4039408866995074
95,7,224259426600327390076326391608365736645,0.8669950738916257,0.3645320197044335
95,8,118291989404825825698116046242067519051,0.812807881773399,0.37438423645320196
95,9,43433054563445326331228290096654213965,0.874384236453202,0.35714285714285715
96,0,268292414138620600414046776980653517706,0.2153846153846154,0.09743589743589744
96,1,113980040342218857120433172530843274876,0.36923076923076925,0.17435897435897435
96,2,163019503043115690949111105661343886966,0.24615384615384617,0.12307692307692308
96,3,68327420250484856542539879011494381564,0.40512820512820513,0.14358974358974358
96,4,323382159985248617540261785304703285921,0.29743589743589743,0.11794871794871795
96,5,277839033517048783147710778472484710626,0.28205128205128205,0.1076923076923077
96,6,68073985531471833384656779640668694642,0.2564102564102564,0.10256410256410256
96,7,126690195510578663101395658179828940743,0.31794871794871793,0.10256410256410256
96,8,64347410833976465662025765146846575587,0.4307692307692308,0.15897435897435896
96,9,155110627914892352098642697166450398392,0.2512820512820513,0.09743589743589744
97,0,30955259923678760266706430065762315857,0.32867132867132864,0.11748251748251748
97,1,315647050500032824477779012281055722621,0.3104895104895105,0.11468531468531469
97,2,254083605257768842737489723417542672020,0.3146853146853147,0.13286713286713286
97,3,301986016918099813481637808183422173864,0.2881118881118881,0.1062937062937063
97,4,84706454591438274606832367584880724204,0.34685314685314683,0.13146853146853146
97,5,224250273554820497622990243967701309525,0.32727272727272727,0.12727272727272726
97,6,23167073642134250421766896034511200053,0.3832167832167832,0.13566433566433567
97,7,276803546626360060298196541828011325511,0.2923076923076923,0.11608391608391608
97,8,88822089989389968419452094122572139170,0.2993006993006993,0.1034965034965035
97,9,264835186348047117547639908366421379305,0.34965034965034963,0.12727272727272726
98,0,141831990424164734090897683493218185176,0.49743589743589745,0.21025641025641026
98,1,278024252662010140075590531993364226765,0.37948717948717947,0.1282051282051282
98,2,69482489370648002736601154470335702320,0.3384615384615385,0.16923076923076924
98,3,39321310612959387794234771843301959348,0.4307692307692308,0.13846153846153847
98,4,269800839528217832310962744162351269607,0.48717948717948717,0.13333333333333333
98,5,247675402339307537285933635287708435328,0.4358974358974359,0.20512820512820512
98,6,270268657672748122895196575695041428665,0.5487179487179488,0.18974358974358974
98,7,224087195259599679148698502511582939592,0.5794871794871795,0.18974358974358974
98,8,40680441351998666575021463597505241560,0.6666666666666666,0.2153846153846154
98,9,259595171638452543857678310396604384680,0.6153846153846154,0.21025641025641026
99,0,60595704791162762315070484238557121207,0.30256410256410254,0.11282051282051282
99,1,284955685228605167342394890894052493393,0.23076923076923078,0.09743589743589744
99,2,146602002874396168030856567478039241067,0.3128205128205128,0.14358974358974358
99,3,148970720295988962236601562513250246832,0.2153846153846154,0.09743589743589744
99,4,231109577392481552484100018891623843218,0.28205128205128205,0.11282051282051282
99,5,145129657162257125274917496044811760382,0.2358974358974359,0.10256410256410256
99,6,337506667501915830187601638309526646278,0.26153846153846155,0.11282051282051282
99,7,230889905904793545175037164550695218303,0.26153846153846155,0.1076923076923077
99,8,235456743404426329677347152940858227295,0.26666666666666666,0.10256410256410256
99,9,148370577951175453469114747084943128179,0.2717948717948718,0.11282051282051282
100,0,12062260380654162705208247488734526646,0.4256410256410256,0.13333333333333333
100,1,334306782038936616992146423611328329356,0.31794871794871793,0.1076923076923077
100,2,111644688967721857488463370386110631989,0.3230769230769231,0.13333333333333333
100,3,304872161019595700062988818104504842325,0.38461538461538464,0.1641025641025641
100,4,320936148062620698375181491887577244844,0.2717948717948718,0.12307692307692308
100,5,316092236030945634970735720821770594634,0.3128205128205128,0.15897435897435896
100,6,165535405628735939320699640469892916970,0.40512820512820513,0.15897435897435896
100,7,141970764422564587571524459967778488522,0.4307692307692308,0.1282051282051282
100,8,230549870331836814789214273247386976531,0.3641025641025641,0.14358974358974358
100,9,159305791958501420872299780131225107925,0.39487179487179486,0.13846153846153847
101,0,60776673665336899536342517541940680853,0.36923076923076925,0.12867132867132866
101,1,72615882868277962512855397540103358826,0.46853146853146854,0.13986013986013987
101,2,85213919954258310529898813900482198769,0.4825174825174825,0.16503496503496504
101,3,336510659107409767737561651501854828232,0.4013986013986014,0.12727272727272726
101,4,188075757312128454451836498223603600627,0.3706293706293706,0.13426573426573427
101,5,312225832933220152984015510474065757475,0.406993006993007,0.15104895104895105
101,6,13800675417779664099908687310575534398,0.3678321678321678,0.12727272727272726
101,7,205662909259764559947774393578359509686,0.3916083916083916,0.12027972027972028
101,8,284647826699259352754777399615495041685,0.4167832167832168,0.13286713286713286
101,9,217386439769210410104173228914813306758,0.43496503496503497,0.14265734265734265
102,0,235733825521831168542061326320701958255,0.5333333333333333,0.15193798449612403
102,1,158514778826097149043723199938638117301,0.57984496124031,0.14418604651162792
102,2,296706702636076917673069396337498050442,0.5612403100775194,0.15193798449612403
102,3,234685499587735342803979948448983871127,0.5612403100775194,0.14883720930232558
102,4,115278987897059589281317393157721321798,0.5085271317829457,0.13023255813953488
102,5,207057679889929366448378877798477932016,0.5550387596899224,0.14418604651162792
102,6,8576653678064016418645153053216597625,0.5364341085271318,0.13798449612403102
102,7,265581784708249282894727805832847705547,0.5271317829457365,0.15038759689922482
102,8,213712802998296973696615152041971463790,0.5131782945736434,0.16744186046511628
102,9,333521148288822597970723297489043868977,0.5038759689922481,0.14883720930232558
103,0,134297298406208455955344340032388135952,0.4641509433962264,0.14339622641509434
103,1,165116521621068195520344283911235001865,0.6150943396226415,0.16981132075471697
103,2,272492702020430374847355827716375578963,0.4641509433962264,0.14339622641509434
103,3,22301728277878914773359587137824662989,0.6943396226415094,0.1660377358490566
103,4,20123307677476620640754482245777366834,0.5018867924528302,0.13962264150943396
103,5,65997257213940696122480949613295574852,0.5056603773584906,0.13584905660377358
103,6,328229028087486250884646982451505612048,0.5924528301886792,0.13584905660377358
103,7,99736066845174179565093113120910161896,0.6188679245283019,0.15849056603773584
103,8,56152163776980963206788311488565259109,0.4075471698113208,0.12452830188679245
103,9,70754517589342538866007299556080630973,0.49056603773584906,0.1509433962264151
104,0,293539914568042256444627601439190401059,0.7410852713178294,0.15813953488372093
104,1,169945573948874332794299399312301690557,0.6930232558139535,0.17364341085271318
104,2,190934188501135384779467479300331369721,0.7007751937984497,0.17209302325581396
104,3,235798362716284983214297622198099209475,0.7503875968992249,0.17054263565891473
104,4,296281158880833205408933571028231910600,0.7302325581395349,0.15348837209302327
104,5,192851365351377143952841345181154051522,0.7147286821705426,0.17209302325581396
104,6,47950224981030361534851602686134536684,0.6744186046511628,0.16124031007751938
104,7,209321850091312847118320426938935398526,0.6961240310077519,0.14728682170542637
104,8,232746745340720218567610820330234591506,0.7782945736434108,0.18604651162790697
104,9,139672923787132749697885092888754687277,0.6775193798449612,0.19224806201550387
105,0,278413318843998012205708359949157056324,0.448062015503876,0.12868217054263567
105,1,300553536263979570965839798719975378731,0.4697674418604651,0.15348837209302327
105,2,114995223349451899190289576055367661126,0.5131782945736434,0.13488372093023257
105,3,136236562271576097126084890586600823296,0.5426356589147286,0.13798449612403102
105,4,100158223211337718676818525309219848817,0.4604651162790698,0.13488372093023257
105,5,270025938293865868724417864949524275668,0.5085271317829457,0.13178294573643412
105,6,45735584236505567413489995381138893939,0.5302325581395348,0.12403100775193798
105,7,151690259811121623219144604259789335813,0.48372093023255813,0.13798449612403102
105,8,60847101783346219170245661234646348287,0.5317829457364341,0.15193798449612403
105,9,166846568780902979740752045684784984117,0.4945736434108527,0.14263565891472868
106,0,182922342993970926181769004074265143638,0.5953488372093023,0.17209302325581396
106,1,137958164684801440565574639331586437314,0.5674418604651162,0.17054263565891473
106,2,133967315372842290254680165162455687390,0.6465116279069767,0.15038759689922482
106,3,275482523287372623604265741739199371577,0.6496124031007752,0.16434108527131783
106,4,167364930080419124035674490550443291159,0.5705426356589147,0.13488372093023257
106,5,197895981753465124572392652880600222143,0.6496124031007752,0.16434108527131783
106,6,200593048843231552021357092524902819474,0.57984496124031,0.14263565891472868
106,7,30751652243010179320067134595984190219,0.6155038759689923,0.13798449612403102
106,8,71135397032501485176415558207780328518,0.6232558139534884,0.13178294573643412
106,9,97534971971991627146334527978413241569,0.6248062015503876,0.15348837209302327
107,0,184205363803468558989577622364935509874,0.7358490566037735,0.1660377358490566
107,1,287616320697845408292273208871203982310,0.8452830188679246,0.1471698113207547
107,2,11511426358049566354210664668801455830,0.6943396226415094,0.15471698113207547
107,3,263331788375836323779974930726236691790,0.8528301886792453,0.18490566037735848
107,4,319483150212314597935660706810277408227,0.8528301886792453,0.18490566037735848
107,5,184113462803514503347225842433885062757,0.7622641509433963,0.16981132075471697
107,6,187943851361037785952175686526896550257,0.7358490566037735,0.16226415094339622
107,7,173431006287642412899564977543526697753,0.7433962264150943,0.15471698113207547
107,8,48040680570876917984861481046813920833,0.8226415094339623,0.19245283018867926
107,9,182862890433319124196194712078066881074,0.7584905660377359,0.17735849056603772
108,0,161992736340356240694369977764506595573,0.42298850574712643,0.11954022988505747
108,1,203186780094817605011092090084253859869,0.4436781609195402,0.14367816091954022
108,2,170619827707493095101259817730567076961,0.47586206896551725,0.15977011494252874
108,3,54415221855771261091027243364909188580,0.4862068965517241,0.1367816091954023
108,4,98563465021921635351097807515253040090,0.5563218390804597,0.13793103448275862
108,5,200859544841836496681609528123575363162,0.5264367816091954,0.1528735632183908
108,6,35280926599364558148506203574905968431,0.4528735632183908,0.10344827586206896
108,7,186347591309327227608726282820361783103,0.4574712643678161,0.12413793103448276
108,8,150802479594844287837367411002138558391,0.4540229885057471,0.14482758620689656
108,9,39905878724624412187457833289811403558,0.4241379310344828,0.1367816091954023
109,0,12513802416406859038304286251353593222,0.37142857142857144,0.1306122448979592
109,1,97298843603578110292889297770338136653,0.4020408163265306,0.1510204081632653
109,2,195124479221635886673026610510894552113,0.5306122448979592,0.1510204081632653
109,3,235861223536297062474355655314785076022,0.4204081632653061,0.1469387755102041
109,4,235571908114476620664055447061247314790,0.336734693877551,0.1326530612244898
109,5,40039258307972317702083839499504169431,0.3979591836734694,0.12244897959183673
109,6,172246577454184937940151922143552643260,0.39591836734693875,0.13673469387755102
109,7,173854679944759680529960884678766036003,0.47551020408163264,0.1326530612244898
109,8,338718328278210829696159609682366449957,0.42653061224489797,0.1469387755102041
109,9,174920500970715596787890299993005294430,0.3795918367346939,0.1326530612244898
110,0,218288903767975180712486004272399656077,0.6517241379310345,0.1896551724137931
110,1,69331412650873506969209098744141387168,0.6126436781609196,0.15747126436781608
110,2,14918590278647997458877375102293501631,0.6195402298850575,0.16551724137931034
110,3,206400380259314539015270772913585362758,0.6022988505747127,0.19080459770114944
110,4,58917544199039361279436828191129534713,0.5919540229885057,0.18850574712643678
110,5,109112777732008558927221888802209791376,0.5528735632183908,0.18160919540229886
110,6,270729285040899755874762316621752234533,0.5885057471264368,0.17701149425287357
110,7,160530109708262238794590197075218419090,0.5517241379310345,0.15977011494252874
110,8,148821596720226707989590828591179871894,0.6241379310344828,0.1781609195402299
110,9,19400718493502765502327725707345929001,0.6701149425287356,0.17701149425287357
111,0,121278425064066507849338197146021116136,0.6862068965517242,0.25287356321839083
111,1,299093923874553391613005245272203145432,0.7758620689655172,0.29540229885057473
111,2,145804951130301287528163221880163958103,0.8114942528735632,0.296551724137931
111,3,63794119973533815012819991014734541520,0.7862068965517242,0.35402298850574715
111,4,157815979474585922448840352741163229133,0.725287356321839,0.30114942528735633
111,5,179183433721258301025288230081753093949,0.6724137931034483,0.29770114942528736
111,6,282530789523993352900639015700610155794,0.7103448275862069,0.3218390804597701
111,7,151651023991696902569528974630362904198,0.7908045977011494,0.3528735632183908
111,8,205152586031354970963846685363836179424,0.7241379310344828,0.2850574712643678
111,9,317150583552330766315090788211727667109,0.771264367816092,0.3045977011494253
112,0,307478505433568692211718019264253305455,0.36091954022988504,0.11954022988505747
112,1,131371393614034992521014958432821401844,0.39655172413793105,0.1310344827586207
112,2,227175807240174682478843149377927828728,0.3390804597701149,0.13333333333333333
112,3,1524829641368014960844008017832404086,0.3931034482758621,0.1413793103448276
112,4,286920413662497954449010568964628129132,0.42758620689655175,0.15057471264367817
112,5,78577690164187779048793247286327507336,0.37126436781609196,0.13218390804597702
112,6,15193965053343349377592385782561032822,0.4091954022988506,0.13793103448275862
112,7,151222137049807402523265366294149372667,0.4218390804597701,0.14367816091954022
112,8,199200869784028193599824285548989042098,0.40804597701149425,0.13793103448275862
112,9,307890707258029909572583356907095159374,0.3413793103448276,0.12758620689655173
113,0,21773762292282657742204658690305238393,0.8224489795918367,0.3653061224489796
113,1,142226069794136665579926432115800733493,0.8795918367346939,0.29591836734693877
113,2,52462252977996786502173755054535350342,0.8204081632653061,0.3448979591836735
113,3,42112494607946918849748813613922466534,0.7408163265306122,0.3306122448979592
113,4,142546364060565991125284269666614151653,0.7489795918367347,0.33877551020408164
113,5,249208645451731513382479613950467552116,0.7959183673469388,0.32040816326530613
113,6,104904308803872054683241037505294124229,0.8204081632653061,0.2795918367346939
113,7,85939546029058631085429910025704723453,0.8612244897959184,0.3469387755102041
113,8,231768406496533212069206474020957938379,0.746938775510204,0.2897959183673469
113,9,106729840092162091732699205351738774887,0.7775510204081633,0.3551020408163265
114,0,279799854860681636880472596219305949842,0.8785714285714286,0.15
114,1,35998944224121581680973632619654004844,0.8714285714285714,0.1761904761904762
114,2,230431409858660944633781233227205631588,0.9047619047619048,0.16428571428571428
114,3,161789551220544405625192118065410865971,0.8595238095238096,0.1619047619047619
114,4,218479146730557380519853452442578243973,0.8714285714285714,0.1619047619047619
114,5,82791662921331964266420412081828565650,0.9261904761904762,0.1523809523809524
114,6,105933213088542646077098145526970119286,0.9095238095238095,0.1880952380952381
114,7,315416867875122584761967128415061472253,0.8523809523809524,0.1523809523809524
114,8,260810104807510580675850741477245266836,0.8857142857142857,0.15476190476190477
114,9,61235054323912121798866134340912420236,0.8380952380952381,0.1595238095238095
115,0,31115619389831787874976045004944406785,0.9064824654622742,0.14240170031880978
115,1,59006814533423012888293267917415394820,0.9064824654622742,0.16153028692879914
115,2,224763242354231967982429489449676566318,0.871413390010627,0.15196599362380447
115,3,223801870641930526126989853279821879884,0.895855472901169,0.17747077577045697
115,4,238811232051539973198779548702692192389,0.9054197662061636,0.17003188097768332
115,5,52726911102486387728778625710239116629,0.8267800212539851,0.15409139213602552
115,6,80685179816973028167320914172689535047,0.871413390010627,0.17534537725823593
115,7,247362386661628533895329217270924238975,0.895855472901169,0.1647183846971307
115,8,162684276001420855081150301637641113932,0.9086078639744952,0.16578108395324123
